SETTLEMENTDATE,ALLSKY_SFC_SW_DWN,T2M,T2MDEW,T2MWET,RH2M,PS,WS2M
2025/01/29 13:00:00,998.92,35.78,5.09,20.44,15.07,96.96,5.0
2025/01/29 14:00:00,882.85,35.45,2.04,18.74,12.3,96.9,5.52
2025/01/29 15:00:00,746.28,34.4,0.1,17.25,11.27,96.88,5.64
2025/01/29 16:00:00,547.85,33.17,-1.4,15.88,10.79,96.85,5.23
2025/01/29 17:00:00,318.23,31.62,-2.16,14.73,11.11,96.84,4.47
2025/01/29 18:00:00,102.93,28.54,-1.01,13.76,14.53,96.89,2.47
2025/01/29 19:00:00,0.0,24.79,-0.28,12.25,19.12,96.93,1.69
2025/01/29 20:00:00,0.0,23.6,-0.15,11.72,20.7,96.97,1.77
2025/01/29 21:00:00,0.0,22.47,0.1,11.28,22.63,96.99,1.76
2025/01/29 22:00:00,0.0,21.4,0.71,11.06,25.31,96.98,1.76
2025/01/29 23:00:00,0.0,20.46,3.37,11.92,32.74,96.96,1.97
2025/01/30 00:00:00,0.0,19.71,8.23,13.97,48.08,96.93,2.61
2025/01/30 01:00:00,0.0,18.87,12.27,15.57,66.06,96.89,2.93
2025/01/30 02:00:00,0.0,18.08,13.81,15.95,76.44,96.87,2.71
2025/01/30 03:00:00,0.0,17.5,14.12,15.81,80.67,96.87,2.34
2025/01/30 04:00:00,0.0,16.95,14.13,15.54,83.48,96.9,1.76
2025/01/30 05:00:00,11.55,17.16,14.14,15.65,82.35,96.96,1.84
2025/01/30 06:00:00,160.27,19.84,14.74,17.29,72.32,97.02,2.85
2025/01/30 07:00:00,373.05,23.48,14.84,19.16,58.22,97.05,2.31
2025/01/30 08:00:00,597.15,26.86,11.86,19.36,39.33,97.05,1.98
2025/01/30 09:00:00,785.53,29.52,8.68,19.1,27.18,97.03,2.28
2025/01/30 10:00:00,944.55,31.45,7.22,19.33,22.02,96.99,2.64
2025/01/30 11:00:00,1028.97,32.98,6.19,19.58,18.83,96.93,2.85
2025/01/30 12:00:00,1023.2,34.12,5.18,19.65,16.44,96.84,2.87
2025/01/30 13:00:00,932.47,34.87,4.02,19.45,14.54,96.77,2.84
2025/01/30 14:00:00,855.65,35.07,3.13,19.1,13.52,96.7,2.91
2025/01/30 15:00:00,674.42,33.8,2.55,18.17,13.92,96.68,3.21
2025/01/30 16:00:00,405.95,32.84,2.66,17.75,14.82,96.71,3.6
2025/01/30 17:00:00,224.8,31.51,3.24,17.38,16.65,96.76,3.63
2025/01/30 18:00:00,66.47,29.16,4.51,16.83,20.86,96.84,2.46
2025/01/30 19:00:00,0.0,26.89,5.32,16.11,25.18,96.92,2.08
2025/01/30 20:00:00,0.0,25.21,5.63,15.42,28.41,96.98,2.15
2025/01/30 21:00:00,0.0,24.16,6.42,15.29,32.01,97.02,2.3
2025/01/30 22:00:00,0.0,23.47,9.31,16.39,40.86,97.03,2.96
2025/01/30 23:00:00,0.0,22.78,13.72,18.25,56.9,97.04,4.39
2025/01/31 00:00:00,0.0,21.56,15.69,18.62,69.3,97.03,4.56
2025/01/31 01:00:00,0.0,20.59,16.04,18.32,75.08,97.04,4.61
2025/01/31 02:00:00,0.0,19.97,15.99,17.98,77.71,97.06,4.63
2025/01/31 03:00:00,0.0,19.55,15.73,17.64,78.5,97.1,4.46
2025/01/31 04:00:00,0.0,19.14,15.56,17.35,79.67,97.15,4.25
2025/01/31 05:00:00,10.55,19.09,15.4,17.25,79.07,97.22,4.24
2025/01/31 06:00:00,141.4,21.0,15.25,18.12,69.56,97.3,4.85
2025/01/31 07:00:00,338.8,24.08,15.27,19.68,57.78,97.36,4.37
2025/01/31 08:00:00,549.12,27.43,15.89,21.66,49.29,97.39,2.81
2025/01/31 09:00:00,724.8,30.02,15.37,22.7,41.04,97.38,1.57
2025/01/31 10:00:00,834.85,32.06,14.13,23.1,33.71,97.35,0.78
2025/01/31 11:00:00,961.83,33.72,13.04,23.38,28.6,97.29,0.86
2025/01/31 12:00:00,991.75,34.96,12.11,23.54,25.13,97.21,1.13
2025/01/31 13:00:00,959.97,35.8,11.4,23.6,22.9,97.14,1.48
2025/01/31 14:00:00,871.45,36.16,10.67,23.41,21.38,97.08,1.77
2025/01/31 15:00:00,720.58,36.08,9.97,23.02,20.48,97.04,1.94
2025/01/31 16:00:00,507.02,35.46,9.36,22.41,20.33,97.04,2.07
2025/01/31 17:00:00,296.05,34.37,9.03,21.7,21.12,97.07,2.24
2025/01/31 18:00:00,91.47,31.84,9.8,20.82,25.67,97.12,1.46
2025/01/31 19:00:00,0.0,29.0,10.5,19.75,31.68,97.19,1.61
2025/01/31 20:00:00,0.0,28.46,12.32,20.39,36.9,97.27,2.56
2025/01/31 21:00:00,0.0,28.02,14.69,21.36,44.09,97.34,3.73
2025/01/31 22:00:00,0.0,27.08,15.98,21.53,50.59,97.43,4.67
2025/01/31 23:00:00,0.0,25.39,16.24,20.82,56.85,97.5,4.72
2025/02/01 00:00:00,0.0,23.84,16.11,19.98,61.85,97.52,4.19
2025/02/01 01:00:00,0.0,22.81,15.86,19.33,64.75,97.5,3.64
2025/02/01 02:00:00,0.0,21.98,15.76,18.87,67.63,97.5,3.17
2025/02/01 03:00:00,0.0,21.31,15.7,18.51,70.24,97.52,2.86
2025/02/01 04:00:00,0.0,20.75,15.64,18.2,72.42,97.58,2.78
2025/02/01 05:00:00,10.9,20.51,15.54,18.02,73.05,97.66,3.01
2025/02/01 06:00:00,162.48,22.08,15.26,18.67,65.12,97.75,3.83
2025/02/01 07:00:00,386.33,24.81,14.67,19.74,53.18,97.8,3.89
2025/02/01 08:00:00,606.75,28.2,13.77,20.99,41.12,97.8,3.42
2025/02/01 09:00:00,798.7,31.25,13.17,22.21,33.16,97.76,2.7
2025/02/01 10:00:00,940.6,33.46,12.91,23.18,28.81,97.7,2.13
2025/02/01 11:00:00,1026.7,35.09,12.38,23.74,25.41,97.6,1.68
2025/02/01 12:00:00,1045.3,36.29,11.61,23.95,22.6,97.49,1.49
2025/02/01 13:00:00,995.35,37.06,10.76,23.91,20.47,97.39,1.52
2025/02/01 14:00:00,880.72,37.39,10.11,23.75,19.24,97.3,1.6
2025/02/01 15:00:00,708.47,37.24,9.58,23.41,18.73,97.24,1.67
2025/02/01 16:00:00,509.25,36.66,9.01,22.83,18.6,97.22,1.72
2025/02/01 17:00:00,289.35,35.57,8.68,22.12,19.32,97.23,1.73
2025/02/01 18:00:00,86.88,32.94,9.68,21.31,23.94,97.27,0.96
2025/02/01 19:00:00,0.0,29.98,9.63,19.8,28.2,97.34,1.15
2025/02/01 20:00:00,0.0,29.1,10.27,19.68,31.0,97.41,2.09
2025/02/01 21:00:00,0.0,28.89,11.92,20.4,35.02,97.48,4.59
2025/02/01 22:00:00,0.0,27.09,13.57,20.33,43.29,97.55,4.85
2025/02/01 23:00:00,0.0,25.49,14.19,19.84,49.54,97.6,4.49
2025/02/02 00:00:00,0.0,24.15,14.26,19.21,53.88,97.6,4.47
2025/02/02 01:00:00,0.0,22.91,14.29,18.6,58.22,97.59,3.86
2025/02/02 02:00:00,0.0,21.88,14.42,18.15,62.44,97.57,3.28
2025/02/02 03:00:00,0.0,21.02,14.49,17.76,66.13,97.57,2.8
2025/02/02 04:00:00,0.0,20.26,14.46,17.36,69.14,97.62,2.59
2025/02/02 05:00:00,10.7,19.83,14.33,17.08,70.46,97.7,2.57
2025/02/02 06:00:00,165.82,21.41,13.85,17.63,61.96,97.77,3.21
2025/02/02 07:00:00,392.2,24.34,12.6,18.47,47.83,97.82,3.17
2025/02/02 08:00:00,614.2,27.36,11.59,19.48,37.43,97.82,2.49
2025/02/02 09:00:00,806.15,30.03,11.14,20.59,31.14,97.78,1.66
2025/02/02 10:00:00,952.92,32.71,10.66,21.68,25.9,97.69,1.52
2025/02/02 11:00:00,1040.68,34.66,9.47,22.06,21.48,97.57,2.02
2025/02/02 12:00:00,1063.4,36.15,7.65,21.9,17.51,97.45,2.57
2025/02/02 13:00:00,1021.25,37.26,5.37,21.32,14.07,97.32,2.83
2025/02/02 14:00:00,918.38,37.82,3.19,20.51,11.67,97.21,2.86
2025/02/02 15:00:00,755.55,37.81,1.32,19.57,10.18,97.11,2.93
2025/02/02 16:00:00,550.78,37.23,-0.17,18.53,9.4,97.06,2.93
2025/02/02 17:00:00,321.2,36.04,-0.36,17.84,9.9,97.07,2.45
2025/02/02 18:00:00,98.47,32.41,3.46,17.93,16.11,97.15,0.98
2025/02/02 19:00:00,0.0,29.43,2.62,16.02,17.94,97.21,1.14
2025/02/02 20:00:00,0.0,27.41,3.1,15.25,20.91,97.28,1.29
2025/02/02 21:00:00,0.0,26.43,4.2,15.32,23.91,97.33,1.89
2025/02/02 22:00:00,0.0,26.45,5.89,16.17,26.87,97.38,3.76
2025/02/02 23:00:00,0.0,25.2,7.96,16.58,33.34,97.39,4.01
2025/02/03 00:00:00,0.0,23.11,9.72,16.41,42.55,97.35,2.22
2025/02/03 01:00:00,0.0,21.85,10.73,16.29,49.12,97.32,1.82
2025/02/03 02:00:00,0.0,20.99,11.37,16.18,54.02,97.34,1.84
2025/02/03 03:00:00,0.0,20.13,11.9,16.02,58.96,97.38,1.81
2025/02/03 04:00:00,0.0,19.31,12.34,15.83,63.95,97.44,1.74
2025/02/03 05:00:00,10.1,19.08,12.65,15.87,66.19,97.52,2.01
2025/02/03 06:00:00,165.35,21.26,12.72,16.99,58.13,97.6,3.56
2025/02/03 07:00:00,393.77,24.11,12.46,18.29,48.04,97.63,3.97
2025/02/03 08:00:00,616.97,27.28,12.07,19.68,38.94,97.61,3.96
2025/02/03 09:00:00,809.35,30.14,11.25,20.7,31.28,97.58,3.49
2025/02/03 10:00:00,956.67,32.42,10.38,21.4,25.93,97.53,2.93
2025/02/03 11:00:00,1042.45,34.1,9.45,21.77,22.17,97.45,2.47
2025/02/03 12:00:00,1064.2,35.35,8.47,21.91,19.34,97.36,2.13
2025/02/03 13:00:00,1020.42,36.28,7.43,21.86,17.12,97.26,1.88
2025/02/03 14:00:00,912.72,36.77,6.39,21.58,15.5,97.17,1.58
2025/02/03 15:00:00,749.88,36.75,5.35,21.05,14.41,97.09,1.33
2025/02/03 16:00:00,545.5,36.25,4.37,20.31,13.82,97.04,1.18
2025/02/03 17:00:00,314.05,35.22,3.7,19.46,13.95,97.02,1.1
2025/02/03 18:00:00,93.12,32.45,6.06,19.26,19.3,97.04,0.76
2025/02/03 19:00:00,0.0,29.85,5.35,17.6,21.2,97.07,1.03
2025/02/03 20:00:00,0.0,28.52,5.43,16.98,23.02,97.12,1.07
2025/02/03 21:00:00,0.0,27.01,5.8,16.4,25.8,97.15,1.18
2025/02/03 22:00:00,0.0,25.48,6.37,15.92,29.39,97.15,1.54
2025/02/03 23:00:00,0.0,24.82,7.57,16.2,33.29,97.16,2.26
2025/02/04 00:00:00,0.0,24.54,10.62,17.58,41.77,97.15,3.25
2025/02/04 01:00:00,0.0,24.12,14.72,19.42,55.71,97.12,3.76
2025/02/04 02:00:00,0.0,23.3,16.45,19.88,65.3,97.11,2.87
2025/02/04 03:00:00,0.0,22.27,16.77,19.52,70.95,97.14,1.87
2025/02/04 04:00:00,0.0,21.6,16.89,19.24,74.42,97.18,1.71
2025/02/04 05:00:00,8.3,21.47,16.98,19.22,75.43,97.24,2.09
2025/02/04 06:00:00,144.93,23.48,17.06,20.27,67.11,97.3,3.88
2025/02/04 07:00:00,355.5,26.62,16.66,21.64,54.3,97.32,5.02
2025/02/04 08:00:00,564.12,29.74,15.66,22.7,42.48,97.3,4.75
2025/02/04 09:00:00,747.95,32.36,14.74,23.55,34.48,97.27,4.2
2025/02/04 10:00:00,886.88,34.48,13.96,24.22,29.11,97.22,3.75
2025/02/04 11:00:00,968.6,36.06,13.12,24.59,25.27,97.14,3.37
2025/02/04 12:00:00,965.62,37.16,12.34,24.75,22.6,97.05,3.08
2025/02/04 13:00:00,857.22,37.86,11.62,24.74,20.75,96.94,2.86
2025/02/04 14:00:00,814.28,38.18,11.04,24.61,19.61,96.85,2.62
2025/02/04 15:00:00,659.17,38.04,10.49,24.26,19.07,96.75,2.46
2025/02/04 16:00:00,456.12,37.52,9.87,23.7,18.8,96.7,2.35
2025/02/04 17:00:00,260.02,36.51,9.5,23.01,19.38,96.68,2.23
2025/02/04 18:00:00,74.18,33.66,10.54,22.1,24.37,96.7,1.07
2025/02/04 19:00:00,0.0,31.65,11.33,21.49,28.75,96.75,1.18
2025/02/04 20:00:00,0.0,31.0,12.47,21.73,32.15,96.82,1.78
2025/02/04 21:00:00,0.0,29.98,13.5,21.74,36.46,96.87,2.29
2025/02/04 22:00:00,0.0,28.63,14.07,21.35,40.86,96.88,1.52
2025/02/04 23:00:00,0.0,27.11,14.38,20.74,45.55,96.87,0.96
2025/02/05 00:00:00,0.0,26.25,14.48,20.36,48.27,96.86,1.29
2025/02/05 01:00:00,0.0,25.86,14.66,20.26,49.9,96.87,1.64
2025/02/05 02:00:00,0.0,25.44,14.97,20.2,52.21,96.88,1.58
2025/02/05 03:00:00,0.0,24.88,15.38,20.13,55.46,96.91,1.36
2025/02/05 04:00:00,0.0,24.11,15.78,19.95,59.58,96.95,1.16
2025/02/05 05:00:00,4.18,23.81,16.11,19.96,61.95,97.01,1.21
2025/02/05 06:00:00,102.15,26.22,16.24,21.23,54.1,97.07,2.62
2025/02/05 07:00:00,265.75,29.38,15.67,22.52,43.39,97.11,3.72
2025/02/05 08:00:00,453.75,31.68,14.96,23.32,36.34,97.12,3.66
2025/02/05 09:00:00,682.88,33.48,14.61,24.04,32.12,97.1,3.38
2025/02/05 10:00:00,863.2,34.31,14.37,24.34,30.17,97.07,3.18
2025/02/05 11:00:00,911.58,34.8,14.1,24.45,28.85,97.02,2.94
2025/02/05 12:00:00,963.15,35.91,14.0,24.95,26.99,96.96,2.65
2025/02/05 13:00:00,803.62,36.7,13.67,25.18,25.27,96.88,2.52
2025/02/05 14:00:00,686.1,36.85,13.12,24.98,24.19,96.81,2.42
2025/02/05 15:00:00,468.4,36.5,12.7,24.6,23.99,96.76,2.45
2025/02/05 16:00:00,260.17,35.29,12.46,23.88,25.23,96.75,2.36
2025/02/05 17:00:00,152.43,34.31,12.65,23.48,27.01,96.76,1.94
2025/02/05 18:00:00,37.47,32.47,16.02,24.24,37.59,96.8,0.74
2025/02/05 19:00:00,0.0,30.91,19.42,25.16,51.53,96.85,0.56
2025/02/05 20:00:00,0.0,28.63,21.63,25.13,66.42,96.92,1.01
2025/02/05 21:00:00,0.0,26.06,21.3,23.68,75.05,96.99,1.66
2025/02/05 22:00:00,0.0,24.46,20.02,22.24,76.21,97.04,2.25
2025/02/05 23:00:00,0.0,23.4,19.63,21.52,79.29,97.09,2.56
2025/02/06 00:00:00,0.0,22.73,19.68,21.2,82.81,97.12,2.34
2025/02/06 01:00:00,0.0,22.25,19.84,21.05,86.06,97.11,2.15
2025/02/06 02:00:00,0.0,21.85,19.95,20.9,88.82,97.1,1.83
2025/02/06 03:00:00,0.0,21.44,20.02,20.73,91.51,97.12,1.47
2025/02/06 04:00:00,0.0,20.99,20.07,20.53,94.28,97.15,1.1
2025/02/06 05:00:00,6.43,20.91,20.0,20.45,94.36,97.19,1.26
2025/02/06 06:00:00,132.93,22.5,19.47,20.98,82.91,97.25,2.16
2025/02/06 07:00:00,346.3,25.16,18.05,21.6,64.63,97.3,1.88
2025/02/06 08:00:00,563.85,28.01,16.84,22.43,50.63,97.32,1.42
2025/02/06 09:00:00,753.6,30.15,16.3,23.23,43.23,97.33,0.94
2025/02/06 10:00:00,898.7,31.82,15.96,23.89,38.44,97.29,0.38
2025/02/06 11:00:00,986.53,33.24,15.53,24.39,34.52,97.22,0.2
2025/02/06 12:00:00,1012.45,34.43,14.99,24.71,31.23,97.13,0.64
2025/02/06 13:00:00,971.4,35.29,14.57,24.93,28.97,97.03,1.0
2025/02/06 14:00:00,857.53,35.65,14.21,24.93,27.74,96.95,1.25
2025/02/06 15:00:00,700.05,35.56,13.81,24.68,27.17,96.88,1.41
2025/02/06 16:00:00,502.58,35.11,13.26,24.18,26.87,96.85,1.42
2025/02/06 17:00:00,279.38,34.15,12.8,23.48,27.5,96.83,1.27
2025/02/06 18:00:00,74.0,32.29,14.4,23.35,34.12,96.85,0.65
2025/02/06 19:00:00,0.0,30.94,14.04,22.49,35.85,96.88,0.58
2025/02/06 20:00:00,0.0,30.46,13.88,22.17,36.43,96.9,0.42
2025/02/06 21:00:00,0.0,29.3,13.39,21.35,37.74,96.92,0.63
2025/02/06 22:00:00,0.0,26.91,13.67,20.29,44.16,96.92,1.17
2025/02/06 23:00:00,0.0,26.46,14.04,20.25,46.37,96.93,2.12
2025/02/07 00:00:00,0.0,26.26,15.18,20.72,50.53,96.93,3.9
2025/02/07 01:00:00,0.0,25.11,16.77,20.94,59.83,96.94,4.24
2025/02/07 02:00:00,0.0,24.12,17.57,20.85,66.68,96.93,3.76
2025/02/07 03:00:00,0.0,23.41,17.73,20.57,70.35,96.94,3.51
2025/02/07 04:00:00,0.0,22.76,17.66,20.21,72.8,96.97,3.33
2025/02/07 05:00:00,5.93,22.25,17.48,19.86,74.26,97.01,3.33
2025/02/07 06:00:00,129.8,23.47,16.98,20.22,66.82,97.04,3.86
2025/02/07 07:00:00,341.45,26.47,15.8,21.13,51.88,97.06,4.3
2025/02/07 08:00:00,561.5,29.52,14.98,22.25,41.16,97.06,4.31
2025/02/07 09:00:00,744.78,31.93,14.78,23.36,35.41,97.04,3.83
2025/02/07 10:00:00,874.85,33.96,14.57,24.27,31.17,96.99,3.2
2025/02/07 11:00:00,973.22,35.47,14.32,24.89,28.22,96.91,2.66
2025/02/07 12:00:00,999.03,36.45,14.2,25.33,26.52,96.83,2.25
2025/02/07 13:00:00,939.3,37.05,14.17,25.61,25.62,96.74,2.01
2025/02/07 14:00:00,822.17,37.0,14.01,25.51,25.44,96.65,1.92
2025/02/07 15:00:00,670.35,36.23,13.86,25.04,26.26,96.59,1.85
2025/02/07 16:00:00,435.0,35.51,13.78,24.65,27.18,96.57,1.7
2025/02/07 17:00:00,217.65,34.69,13.82,24.26,28.5,96.56,1.38
2025/02/07 18:00:00,47.72,33.1,15.93,24.51,35.99,96.58,0.6
2025/02/07 19:00:00,0.0,32.2,14.76,23.48,34.88,96.62,0.6
2025/02/07 20:00:00,0.0,31.72,14.99,23.35,36.38,96.65,0.55
2025/02/07 21:00:00,0.0,30.97,15.5,23.23,39.23,96.66,0.57
2025/02/07 22:00:00,0.0,30.12,15.7,22.91,41.71,96.65,0.62
2025/02/07 23:00:00,0.0,29.33,15.88,22.61,44.2,96.61,0.56
2025/02/08 00:00:00,0.0,28.23,16.67,22.45,49.48,96.57,0.47
2025/02/08 01:00:00,0.0,26.59,18.47,22.53,60.98,96.54,0.49
2025/02/08 02:00:00,0.0,25.15,18.41,21.78,66.2,96.58,1.24
2025/02/08 03:00:00,0.0,23.68,18.7,21.19,73.6,96.66,2.51
2025/02/08 04:00:00,0.0,22.89,18.88,20.89,78.03,96.74,2.8
2025/02/08 05:00:00,4.22,22.38,18.55,20.46,78.81,96.76,2.89
2025/02/08 06:00:00,83.6,23.12,18.12,20.62,73.44,96.82,2.92
2025/02/08 07:00:00,231.35,25.58,17.43,21.51,60.7,96.86,2.59
2025/02/08 08:00:00,398.15,27.26,16.89,22.08,53.12,96.87,1.98
2025/02/08 09:00:00,580.8,28.15,17.0,22.58,50.77,96.84,1.21
2025/02/08 10:00:00,660.65,28.52,17.26,22.89,50.5,96.81,1.28
2025/02/08 11:00:00,732.7,28.72,17.29,23.0,50.01,96.76,1.99
2025/02/08 12:00:00,715.1,28.46,17.28,22.87,50.72,96.73,2.87
2025/02/08 13:00:00,599.42,27.95,17.35,22.65,52.47,96.69,3.33
2025/02/08 14:00:00,381.42,27.65,17.51,22.58,53.92,96.68,3.59
2025/02/08 15:00:00,56.5,28.0,17.73,22.86,53.55,96.66,3.39
2025/02/08 16:00:00,31.12,27.43,17.76,22.6,55.49,96.67,2.71
2025/02/08 17:00:00,47.42,26.37,17.84,22.11,59.34,96.69,1.91
2025/02/08 18:00:00,15.98,24.95,18.46,21.71,67.22,96.69,1.3
2025/02/08 19:00:00,0.0,23.4,18.64,21.02,74.53,96.73,0.99
2025/02/08 20:00:00,0.0,22.75,18.64,20.7,77.51,96.78,1.25
2025/02/08 21:00:00,0.0,22.15,18.72,20.43,80.74,96.79,1.57
2025/02/08 22:00:00,0.0,21.55,18.83,20.19,84.34,96.78,1.61
2025/02/08 23:00:00,0.0,20.97,18.93,19.95,88.0,96.77,1.3
