REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024-09-21 03:00:00,6385.45,75.03,TRADE
NSW1,2024-09-21 04:00:00,6093.62,73.84,TRADE
NSW1,2024-09-21 05:00:00,6061.92,56.89,TRADE
NSW1,2024-09-21 06:00:00,6398.97,75.04,TRADE
NSW1,2024-09-21 07:00:00,6134.34,0.09,TRADE
NSW1,2024-09-21 08:00:00,5368.12,0.17,TRADE
NSW1,2024-09-21 09:00:00,4467.46,-41.88,TRADE
NSW1,2024-09-21 10:00:00,3921.31,-53.99,TRADE
NSW1,2024-09-21 11:00:00,3634.47,-54.62,TRADE
NSW1,2024-09-21 12:00:00,3445.81,-57.05,TRADE
NSW1,2024-09-21 13:00:00,3448.57,-57.05,TRADE
NSW1,2024-09-21 14:00:00,3751.6,-51.94,TRADE
NSW1,2024-09-21 15:00:00,4661.76,-45.02,TRADE
NSW1,2024-09-21 16:00:00,5914.0,-38.34,TRADE
NSW1,2024-09-21 17:00:00,6921.5,77.79,TRADE
NSW1,2024-09-21 18:00:00,7828.62,100.0,TRADE
NSW1,2024-09-21 19:00:00,7871.4,94.11,TRADE
NSW1,2024-09-21 20:00:00,7557.99,100.0,TRADE
NSW1,2024-09-21 21:00:00,7425.72,102.53,TRADE
NSW1,2024-09-21 22:00:00,7164.91,69.99,TRADE
NSW1,2024-09-21 23:00:00,7050.04,80.56,TRADE
NSW1,2024-09-22 00:00:00,6943.85,87.5,TRADE
NSW1,2024-09-22 01:00:00,6601.57,59.75,TRADE
NSW1,2024-09-22 02:00:00,6261.19,46.35,TRADE
NSW1,2024-09-22 03:00:00,5970.56,56.89,TRADE
NSW1,2024-09-22 04:00:00,5849.72,56.98,TRADE
NSW1,2024-09-22 05:00:00,5949.77,76.0,TRADE
NSW1,2024-09-22 06:00:00,5976.95,58.76,TRADE
NSW1,2024-09-22 07:00:00,5624.09,0.0,TRADE
NSW1,2024-09-22 08:00:00,4945.69,-23.0,TRADE
NSW1,2024-09-22 09:00:00,4450.0,0.0,TRADE
NSW1,2024-09-22 10:00:00,3811.55,-47.0,TRADE
NSW1,2024-09-22 11:00:00,3833.68,-53.86,TRADE
NSW1,2024-09-22 12:00:00,4321.52,-53.34,TRADE
NSW1,2024-09-22 13:00:00,3338.37,-61.42,TRADE
NSW1,2024-09-22 14:00:00,3510.6,-55.4,TRADE
NSW1,2024-09-22 15:00:00,4448.02,-50.56,TRADE
NSW1,2024-09-22 16:00:00,5813.88,-44.1,TRADE
NSW1,2024-09-22 17:00:00,6912.27,69.99,TRADE
NSW1,2024-09-22 18:00:00,8016.82,156.62,TRADE
NSW1,2024-09-22 19:00:00,8184.56,174.59,TRADE
NSW1,2024-09-22 20:00:00,7902.01,116.48,TRADE
NSW1,2024-09-22 21:00:00,7597.57,116.97,TRADE
NSW1,2024-09-22 22:00:00,7182.93,78.95,TRADE
NSW1,2024-09-22 23:00:00,6977.37,100.01,TRADE
NSW1,2024-09-23 00:00:00,6742.44,100.01,TRADE
NSW1,2024-09-23 01:00:00,6523.34,92.5,TRADE
NSW1,2024-09-23 02:00:00,6198.55,78.89,TRADE
NSW1,2024-09-23 03:00:00,6112.92,76.72,TRADE
NSW1,2024-09-23 04:00:00,5909.68,76.16,TRADE
NSW1,2024-09-23 05:00:00,6101.3,76.38,TRADE
NSW1,2024-09-23 06:00:00,6748.8,100.01,TRADE
NSW1,2024-09-23 07:00:00,6928.1,0.21,TRADE
NSW1,2024-09-23 08:00:00,6111.88,0.0,TRADE
NSW1,2024-09-23 09:00:00,5054.3,-2.14,TRADE
NSW1,2024-09-23 10:00:00,4427.73,-34.01,TRADE
NSW1,2024-09-23 11:00:00,4000.31,-44.1,TRADE
NSW1,2024-09-23 12:00:00,3992.9,-43.46,TRADE
NSW1,2024-09-23 13:00:00,4140.81,0.22,TRADE
NSW1,2024-09-23 14:00:00,4660.96,9.62,TRADE
NSW1,2024-09-23 15:00:00,5480.85,91.87,TRADE
NSW1,2024-09-23 16:00:00,6765.09,21.04,TRADE
NSW1,2024-09-23 17:00:00,7935.49,139.86,TRADE
NSW1,2024-09-23 18:00:00,8612.65,299.99,TRADE
NSW1,2024-09-23 19:00:00,8613.99,163.46,TRADE
NSW1,2024-09-23 20:00:00,8182.11,108.25,TRADE
NSW1,2024-09-23 21:00:00,7910.5,135.28,TRADE
NSW1,2024-09-23 22:00:00,7501.07,137.43,TRADE
NSW1,2024-09-23 23:00:00,7341.6,182.53,TRADE
NSW1,2024-09-24 00:00:00,7094.46,135.14,TRADE
NSW1,2024-09-24 01:00:00,6842.82,108.68,TRADE
NSW1,2024-09-24 02:00:00,6416.25,110.05,TRADE
NSW1,2024-09-24 03:00:00,6165.45,80.57,TRADE
NSW1,2024-09-24 04:00:00,6120.54,87.5,TRADE
NSW1,2024-09-24 05:00:00,6287.11,114.21,TRADE
NSW1,2024-09-24 06:00:00,6743.62,100.49,TRADE
NSW1,2024-09-24 07:00:00,6994.16,56.98,TRADE
NSW1,2024-09-24 08:00:00,6565.5,73.39,TRADE
NSW1,2024-09-24 09:00:00,5748.52,56.98,TRADE
NSW1,2024-09-24 10:00:00,5072.07,35.88,TRADE
NSW1,2024-09-24 11:00:00,5038.17,0.0,TRADE
NSW1,2024-09-24 12:00:00,4909.53,-41.51,TRADE
NSW1,2024-09-24 13:00:00,5065.1,10.21,TRADE
NSW1,2024-09-24 14:00:00,5386.95,10.61,TRADE
NSW1,2024-09-24 15:00:00,6746.5,105.74,TRADE
NSW1,2024-09-24 16:00:00,7431.02,76.0,TRADE
NSW1,2024-09-24 17:00:00,7956.75,133.21,TRADE
NSW1,2024-09-24 18:00:00,8574.8,299.98,TRADE
NSW1,2024-09-24 19:00:00,8539.56,153.44,TRADE
NSW1,2024-09-24 20:00:00,8206.31,115.38,TRADE
NSW1,2024-09-24 21:00:00,7777.1,102.47,TRADE
NSW1,2024-09-24 22:00:00,7413.16,121.9,TRADE
NSW1,2024-09-24 23:00:00,7244.79,102.5,TRADE
NSW1,2024-09-25 00:00:00,6953.81,76.72,TRADE
NSW1,2024-09-25 01:00:00,6721.71,76.72,TRADE
NSW1,2024-09-25 02:00:00,6294.89,75.8,TRADE
NSW1,2024-09-25 03:00:00,6027.63,65.0,TRADE
NSW1,2024-09-25 04:00:00,5918.58,57.0,TRADE
NSW1,2024-09-25 05:00:00,6108.52,72.6,TRADE
NSW1,2024-09-25 06:00:00,6642.73,105.74,TRADE
NSW1,2024-09-25 07:00:00,7202.38,56.98,TRADE
NSW1,2024-09-25 08:00:00,7384.39,87.89,TRADE
NSW1,2024-09-25 09:00:00,6899.54,102.5,TRADE
NSW1,2024-09-25 10:00:00,6567.63,44.21,TRADE
NSW1,2024-09-25 11:00:00,6463.66,76.72,TRADE
NSW1,2024-09-25 12:00:00,6288.48,104.89,TRADE
NSW1,2024-09-25 13:00:00,6125.7,56.98,TRADE
NSW1,2024-09-25 14:00:00,6852.1,87.5,TRADE
NSW1,2024-09-25 15:00:00,7328.19,75.8,TRADE
NSW1,2024-09-25 16:00:00,8007.92,77.76,TRADE
NSW1,2024-09-25 17:00:00,8348.99,134.6,TRADE
NSW1,2024-09-25 18:00:00,8880.07,141.72,TRADE
NSW1,2024-09-25 19:00:00,8602.16,109.34,TRADE
NSW1,2024-09-25 20:00:00,8147.77,97.74,TRADE
NSW1,2024-09-25 21:00:00,7892.84,79.24,TRADE
NSW1,2024-09-25 22:00:00,7509.17,87.89,TRADE
NSW1,2024-09-25 23:00:00,7413.78,87.5,TRADE
NSW1,2024-09-26 00:00:00,7173.53,80.0,TRADE
NSW1,2024-09-26 01:00:00,6917.76,96.95,TRADE
NSW1,2024-09-26 02:00:00,6343.45,83.56,TRADE
NSW1,2024-09-26 03:00:00,6263.77,80.26,TRADE
NSW1,2024-09-26 04:00:00,6170.02,56.98,TRADE
NSW1,2024-09-26 05:00:00,6363.18,57.0,TRADE
NSW1,2024-09-26 06:00:00,6947.96,84.21,TRADE
NSW1,2024-09-26 07:00:00,7691.61,60.94,TRADE
NSW1,2024-09-26 08:00:00,8164.21,79.62,TRADE
NSW1,2024-09-26 09:00:00,8265.83,87.89,TRADE
NSW1,2024-09-26 10:00:00,8252.87,76.0,TRADE
NSW1,2024-09-26 11:00:00,8259.52,61.19,TRADE
NSW1,2024-09-26 12:00:00,8469.35,109.37,TRADE
NSW1,2024-09-26 13:00:00,8163.81,56.98,TRADE
NSW1,2024-09-26 14:00:00,8125.34,56.98,TRADE
NSW1,2024-09-26 15:00:00,8225.61,130.0,TRADE
NSW1,2024-09-26 16:00:00,9008.34,88.61,TRADE
NSW1,2024-09-26 17:00:00,9406.25,99.73,TRADE
NSW1,2024-09-26 18:00:00,10106.81,304.88,TRADE
NSW1,2024-09-26 19:00:00,10042.61,141.33,TRADE
NSW1,2024-09-26 20:00:00,9393.36,154.05,TRADE
NSW1,2024-09-26 21:00:00,9140.7,143.0,TRADE
NSW1,2024-09-26 22:00:00,8394.69,119.07,TRADE
NSW1,2024-09-26 23:00:00,8017.91,114.32,TRADE
NSW1,2024-09-27 00:00:00,7653.76,83.56,TRADE
NSW1,2024-09-27 01:00:00,7374.4,91.39,TRADE
NSW1,2024-09-27 02:00:00,6875.7,76.76,TRADE
NSW1,2024-09-27 03:00:00,6752.32,76.0,TRADE
NSW1,2024-09-27 04:00:00,6590.66,78.38,TRADE
NSW1,2024-09-27 05:00:00,6880.28,106.54,TRADE
NSW1,2024-09-27 06:00:00,7417.58,115.91,TRADE
NSW1,2024-09-27 07:00:00,7812.75,87.5,TRADE
NSW1,2024-09-27 08:00:00,7598.14,57.02,TRADE
NSW1,2024-09-27 09:00:00,6930.41,35.88,TRADE
NSW1,2024-09-27 10:00:00,6251.95,-0.01,TRADE
NSW1,2024-09-27 11:00:00,6195.62,-21.53,TRADE
NSW1,2024-09-27 12:00:00,6216.09,35.88,TRADE
NSW1,2024-09-27 13:00:00,6130.96,42.5,TRADE
NSW1,2024-09-27 14:00:00,6189.35,38.81,TRADE
NSW1,2024-09-27 15:00:00,6354.47,44.95,TRADE
NSW1,2024-09-27 16:00:00,7408.44,5.88,TRADE
NSW1,2024-09-27 17:00:00,8414.99,100.01,TRADE
NSW1,2024-09-27 18:00:00,9246.25,213.99,TRADE
NSW1,2024-09-27 19:00:00,9411.98,187.73,TRADE
NSW1,2024-09-27 20:00:00,9019.25,110.01,TRADE
NSW1,2024-09-27 21:00:00,8689.02,113.1,TRADE
NSW1,2024-09-27 22:00:00,8264.13,101.46,TRADE
NSW1,2024-09-27 23:00:00,7977.83,100.01,TRADE
NSW1,2024-09-28 00:00:00,7680.43,92.1,TRADE
NSW1,2024-09-28 01:00:00,7304.06,76.65,TRADE
NSW1,2024-09-28 02:00:00,6870.18,73.34,TRADE
NSW1,2024-09-28 03:00:00,6513.39,57.0,TRADE
NSW1,2024-09-28 04:00:00,6543.69,69.62,TRADE
NSW1,2024-09-28 05:00:00,6457.09,70.0,TRADE
NSW1,2024-09-28 06:00:00,6574.69,61.07,TRADE
NSW1,2024-09-28 07:00:00,6307.22,-3.0,TRADE
NSW1,2024-09-28 08:00:00,6069.21,36.72,TRADE
NSW1,2024-09-28 09:00:00,5774.91,0.0,TRADE
NSW1,2024-09-28 10:00:00,5530.33,0.0,TRADE
NSW1,2024-09-28 11:00:00,5130.36,-25.6,TRADE
NSW1,2024-09-28 12:00:00,5183.99,46.44,TRADE
NSW1,2024-09-28 13:00:00,5004.9,-34.53,TRADE
NSW1,2024-09-28 14:00:00,5341.05,-34.38,TRADE
NSW1,2024-09-28 15:00:00,5748.19,0.0,TRADE
NSW1,2024-09-28 16:00:00,6740.79,-0.01,TRADE
NSW1,2024-09-28 17:00:00,7648.66,71.73,TRADE
NSW1,2024-09-28 18:00:00,8357.92,130.0,TRADE
NSW1,2024-09-28 19:00:00,8490.5,130.0,TRADE
NSW1,2024-09-28 20:00:00,8260.1,103.22,TRADE
NSW1,2024-09-28 21:00:00,8040.82,87.9,TRADE
NSW1,2024-09-28 22:00:00,7641.51,61.55,TRADE
NSW1,2024-09-28 23:00:00,7387.32,57.0,TRADE
NSW1,2024-09-29 00:00:00,7179.01,61.55,TRADE
NSW1,2024-09-29 01:00:00,6849.58,61.55,TRADE
NSW1,2024-09-29 02:00:00,6419.87,56.98,TRADE
NSW1,2024-09-29 03:00:00,6175.23,57.0,TRADE
NSW1,2024-09-29 04:00:00,6016.97,57.0,TRADE
NSW1,2024-09-29 05:00:00,6173.97,69.62,TRADE
NSW1,2024-09-29 06:00:00,6304.21,69.71,TRADE
NSW1,2024-09-29 07:00:00,5987.56,-39.11,TRADE
NSW1,2024-09-29 08:00:00,5533.74,-40.96,TRADE
NSW1,2024-09-29 09:00:00,5142.56,34.01,TRADE
NSW1,2024-09-29 10:00:00,5301.03,57.0,TRADE
NSW1,2024-09-29 11:00:00,5143.93,0.99,TRADE
NSW1,2024-09-29 12:00:00,5130.38,-15.0,TRADE
NSW1,2024-09-29 13:00:00,5270.16,0.99,TRADE
NSW1,2024-09-29 14:00:00,5881.8,104.89,TRADE
NSW1,2024-09-29 15:00:00,6078.2,0.0,TRADE
NSW1,2024-09-29 16:00:00,6915.28,38.2,TRADE
NSW1,2024-09-29 17:00:00,7675.85,98.92,TRADE
NSW1,2024-09-29 18:00:00,8505.58,179.25,TRADE
NSW1,2024-09-29 19:00:00,8590.12,91.24,TRADE
NSW1,2024-09-29 20:00:00,7986.15,105.62,TRADE
NSW1,2024-09-29 21:00:00,7759.9,107.53,TRADE
NSW1,2024-09-29 22:00:00,7338.91,76.0,TRADE
NSW1,2024-09-29 23:00:00,7212.42,82.66,TRADE
NSW1,2024-09-30 00:00:00,6924.96,65.0,TRADE
NSW1,2024-09-30 01:00:00,6696.83,61.55,TRADE
NSW1,2024-09-30 02:00:00,6318.72,61.55,TRADE
NSW1,2024-09-30 03:00:00,6091.23,76.0,TRADE
NSW1,2024-09-30 04:00:00,6027.85,65.0,TRADE
NSW1,2024-09-30 05:00:00,6210.01,65.0,TRADE
NSW1,2024-09-30 06:00:00,6801.99,79.73,TRADE
NSW1,2024-09-30 07:00:00,7066.14,14.21,TRADE
NSW1,2024-09-30 08:00:00,7111.3,60.71,TRADE
NSW1,2024-09-30 09:00:00,6056.85,10.02,TRADE
NSW1,2024-09-30 10:00:00,5922.52,10.44,TRADE
NSW1,2024-09-30 11:00:00,5426.94,-42.0,TRADE
NSW1,2024-09-30 12:00:00,5561.79,-29.8,TRADE
NSW1,2024-09-30 13:00:00,5211.58,-29.11,TRADE
NSW1,2024-09-30 14:00:00,5450.04,89.5,TRADE
NSW1,2024-09-30 15:00:00,5985.15,60.58,TRADE
NSW1,2024-09-30 16:00:00,6662.8,51.25,TRADE
NSW1,2024-09-30 17:00:00,7880.29,70.0,TRADE
NSW1,2024-09-30 18:00:00,8772.07,192.25,TRADE
NSW1,2024-09-30 19:00:00,8914.28,148.99,TRADE
NSW1,2024-09-30 20:00:00,8591.16,113.38,TRADE
NSW1,2024-09-30 21:00:00,8270.66,141.04,TRADE
NSW1,2024-09-30 22:00:00,7863.61,107.88,TRADE
NSW1,2024-09-30 23:00:00,7656.03,106.3,TRADE
NSW1,2024-10-01 00:00:00,7460.06,109.68,TRADE
NSW1,2024-10-01 01:00:00,7084.44,100.11,TRADE
NSW1,2024-10-01 02:00:00,6784.68,76.0,TRADE
NSW1,2024-10-01 03:00:00,6452.55,93.71,TRADE
NSW1,2024-10-01 04:00:00,6419.7,105.74,TRADE
NSW1,2024-10-01 05:00:00,6635.4,80.22,TRADE
NSW1,2024-10-01 06:00:00,6924.78,76.72,TRADE
NSW1,2024-10-01 07:00:00,6830.97,12.88,TRADE
NSW1,2024-10-01 08:00:00,6369.02,57.0,TRADE
NSW1,2024-10-01 09:00:00,5298.44,7.41,TRADE
NSW1,2024-10-01 10:00:00,4773.91,-38.6,TRADE
NSW1,2024-10-01 11:00:00,4336.83,-42.01,TRADE
NSW1,2024-10-01 12:00:00,4211.57,-41.51,TRADE
NSW1,2024-10-01 13:00:00,4221.28,-37.38,TRADE
NSW1,2024-10-01 14:00:00,4626.34,-27.62,TRADE
NSW1,2024-10-01 15:00:00,5398.44,-19.5,TRADE
NSW1,2024-10-01 16:00:00,6475.8,109.88,TRADE
NSW1,2024-10-01 17:00:00,7736.23,106.85,TRADE
NSW1,2024-10-01 18:00:00,8530.61,299.99,TRADE
NSW1,2024-10-01 19:00:00,8703.69,252.13,TRADE
NSW1,2024-10-01 20:00:00,8318.34,120.89,TRADE
NSW1,2024-10-01 21:00:00,7988.33,112.53,TRADE
NSW1,2024-10-01 22:00:00,7681.01,111.84,TRADE
NSW1,2024-10-01 23:00:00,7457.3,130.0,TRADE
NSW1,2024-10-02 00:00:00,7174.16,109.58,TRADE
NSW1,2024-10-02 01:00:00,6976.67,84.94,TRADE
NSW1,2024-10-02 02:00:00,6585.07,76.0,TRADE
NSW1,2024-10-02 03:00:00,6402.01,60.63,TRADE
NSW1,2024-10-02 04:00:00,6242.06,61.55,TRADE
NSW1,2024-10-02 05:00:00,6381.73,76.0,TRADE
NSW1,2024-10-02 06:00:00,6754.21,76.72,TRADE
NSW1,2024-10-02 07:00:00,6964.77,0.0,TRADE
NSW1,2024-10-02 08:00:00,7100.88,0.15,TRADE
NSW1,2024-10-02 09:00:00,6979.5,65.24,TRADE
NSW1,2024-10-02 10:00:00,6909.05,65.0,TRADE
NSW1,2024-10-02 11:00:00,6713.94,37.0,TRADE
NSW1,2024-10-02 12:00:00,6300.53,35.88,TRADE
NSW1,2024-10-02 13:00:00,6019.83,0.0,TRADE
NSW1,2024-10-02 14:00:00,6152.67,7.03,TRADE
NSW1,2024-10-02 15:00:00,6419.14,48.85,TRADE
NSW1,2024-10-02 16:00:00,7148.41,44.21,TRADE
NSW1,2024-10-02 17:00:00,8037.18,110.1,TRADE
NSW1,2024-10-02 18:00:00,8813.24,299.98,TRADE
NSW1,2024-10-02 19:00:00,8846.24,200.51,TRADE
NSW1,2024-10-02 20:00:00,8495.89,190.6,TRADE
NSW1,2024-10-02 21:00:00,8194.27,152.47,TRADE
NSW1,2024-10-02 22:00:00,7843.96,92.96,TRADE
NSW1,2024-10-02 23:00:00,7682.88,87.89,TRADE
NSW1,2024-10-03 00:00:00,7478.88,76.0,TRADE
NSW1,2024-10-03 01:00:00,7158.7,65.0,TRADE
NSW1,2024-10-03 02:00:00,6596.38,70.0,TRADE
NSW1,2024-10-03 03:00:00,6355.66,70.0,TRADE
NSW1,2024-10-03 04:00:00,6363.84,76.0,TRADE
NSW1,2024-10-03 05:00:00,6519.73,76.72,TRADE
NSW1,2024-10-03 06:00:00,6769.1,73.96,TRADE
NSW1,2024-10-03 07:00:00,6678.5,0.0,TRADE
NSW1,2024-10-03 08:00:00,6184.84,56.98,TRADE
NSW1,2024-10-03 09:00:00,5785.69,65.0,TRADE
NSW1,2024-10-03 10:00:00,5634.96,10.02,TRADE
NSW1,2024-10-03 11:00:00,5300.35,28.75,TRADE
NSW1,2024-10-03 12:00:00,5128.71,7.93,TRADE
NSW1,2024-10-03 13:00:00,5215.89,7.93,TRADE
NSW1,2024-10-03 14:00:00,5199.48,15.87,TRADE
NSW1,2024-10-03 15:00:00,5540.97,49.25,TRADE
NSW1,2024-10-03 16:00:00,6539.08,0.0,TRADE
NSW1,2024-10-03 17:00:00,7799.26,74.43,TRADE
NSW1,2024-10-03 18:00:00,8522.1,130.0,TRADE
NSW1,2024-10-03 19:00:00,8738.13,112.85,TRADE
NSW1,2024-10-03 20:00:00,8323.83,100.01,TRADE
NSW1,2024-10-03 21:00:00,8132.01,94.84,TRADE
NSW1,2024-10-03 22:00:00,7825.2,75.28,TRADE
NSW1,2024-10-03 23:00:00,7693.84,104.89,TRADE
NSW1,2024-10-04 00:00:00,7419.93,116.13,TRADE
NSW1,2024-10-04 01:00:00,7136.88,101.05,TRADE
NSW1,2024-10-04 02:00:00,6718.9,105.37,TRADE
NSW1,2024-10-04 03:00:00,6340.33,69.99,TRADE
NSW1,2024-10-04 04:00:00,6263.5,76.72,TRADE
NSW1,2024-10-04 05:00:00,6499.25,76.5,TRADE
NSW1,2024-10-04 06:00:00,6785.81,70.0,TRADE
NSW1,2024-10-04 07:00:00,6588.36,-4.85,TRADE
NSW1,2024-10-04 08:00:00,6101.5,57.0,TRADE
NSW1,2024-10-04 09:00:00,5357.83,54.94,TRADE
NSW1,2024-10-04 10:00:00,5052.59,-51.86,TRADE
NSW1,2024-10-04 11:00:00,4749.19,-37.3,TRADE
NSW1,2024-10-04 12:00:00,4809.79,-39.73,TRADE
NSW1,2024-10-04 13:00:00,5050.8,-47.24,TRADE
NSW1,2024-10-04 14:00:00,5130.35,24.28,TRADE
NSW1,2024-10-04 15:00:00,5955.58,100.01,TRADE
NSW1,2024-10-04 16:00:00,6985.29,71.61,TRADE
NSW1,2024-10-04 17:00:00,7751.83,101.77,TRADE
NSW1,2024-10-04 18:00:00,8492.45,185.42,TRADE
NSW1,2024-10-04 19:00:00,8341.26,114.36,TRADE
NSW1,2024-10-04 20:00:00,8004.33,103.26,TRADE
NSW1,2024-10-04 21:00:00,7763.43,104.89,TRADE
NSW1,2024-10-04 22:00:00,7329.44,56.9,TRADE
NSW1,2024-10-04 23:00:00,7327.1,62.62,TRADE
NSW1,2024-10-05 00:00:00,7069.46,70.93,TRADE
NSW1,2024-10-05 01:00:00,6769.95,65.0,TRADE
NSW1,2024-10-05 02:00:00,6290.48,56.98,TRADE
NSW1,2024-10-05 03:00:00,6061.9,56.98,TRADE
NSW1,2024-10-05 04:00:00,5928.95,43.82,TRADE
NSW1,2024-10-05 05:00:00,5821.74,42.41,TRADE
NSW1,2024-10-05 06:00:00,5869.45,42.73,TRADE
NSW1,2024-10-05 07:00:00,5523.44,-42.01,TRADE
NSW1,2024-10-05 08:00:00,5340.45,-43.18,TRADE
NSW1,2024-10-05 09:00:00,4845.55,-46.11,TRADE
NSW1,2024-10-05 10:00:00,3895.5,-51.88,TRADE
NSW1,2024-10-05 11:00:00,3903.76,-57.05,TRADE
NSW1,2024-10-05 12:00:00,4349.86,-57.05,TRADE
NSW1,2024-10-05 13:00:00,4279.09,-57.05,TRADE
NSW1,2024-10-05 14:00:00,4827.16,-45.67,TRADE
NSW1,2024-10-05 15:00:00,5305.95,-39.13,TRADE
NSW1,2024-10-05 16:00:00,5990.74,60.93,TRADE
NSW1,2024-10-05 17:00:00,7085.39,15.45,TRADE
NSW1,2024-10-05 18:00:00,7582.67,57.0,TRADE
NSW1,2024-10-05 19:00:00,7807.66,62.77,TRADE
NSW1,2024-10-05 20:00:00,7493.52,69.99,TRADE
NSW1,2024-10-05 21:00:00,7218.33,57.01,TRADE
NSW1,2024-10-05 22:00:00,6957.41,56.98,TRADE
NSW1,2024-10-05 23:00:00,6797.96,56.98,TRADE
NSW1,2024-10-06 00:00:00,6601.16,57.0,TRADE
NSW1,2024-10-06 01:00:00,6365.89,57.0,TRADE
NSW1,2024-10-06 02:00:00,6057.04,57.0,TRADE
NSW1,2024-10-06 03:00:00,5853.42,57.0,TRADE
NSW1,2024-10-06 04:00:00,5792.97,57.0,TRADE
NSW1,2024-10-06 05:00:00,5696.5,56.98,TRADE
NSW1,2024-10-06 06:00:00,5739.63,35.88,TRADE
NSW1,2024-10-06 07:00:00,5268.51,-39.5,TRADE
NSW1,2024-10-06 08:00:00,4455.45,-42.67,TRADE
NSW1,2024-10-06 09:00:00,4171.39,-43.67,TRADE
NSW1,2024-10-06 10:00:00,3977.97,-46.01,TRADE
NSW1,2024-10-06 11:00:00,3458.95,-52.36,TRADE
NSW1,2024-10-06 12:00:00,3331.04,-57.05,TRADE
NSW1,2024-10-06 13:00:00,3248.14,-57.05,TRADE
NSW1,2024-10-06 14:00:00,3828.4,-47.0,TRADE
NSW1,2024-10-06 15:00:00,4847.79,-40.5,TRADE
NSW1,2024-10-06 16:00:00,5898.49,85.63,TRADE
NSW1,2024-10-06 17:00:00,6994.62,75.8,TRADE
NSW1,2024-10-06 18:00:00,7553.2,100.0,TRADE
NSW1,2024-10-06 19:00:00,7449.1,69.99,TRADE
NSW1,2024-10-06 20:00:00,7359.54,76.0,TRADE
NSW1,2024-10-06 21:00:00,7126.0,57.0,TRADE
NSW1,2024-10-06 22:00:00,7034.31,57.0,TRADE
NSW1,2024-10-06 23:00:00,6737.5,60.21,TRADE
NSW1,2024-10-07 00:00:00,6452.28,65.0,TRADE
NSW1,2024-10-07 01:00:00,6080.34,56.98,TRADE
NSW1,2024-10-07 02:00:00,5868.61,64.84,TRADE
NSW1,2024-10-07 03:00:00,5664.33,65.0,TRADE
NSW1,2024-10-07 04:00:00,5666.13,75.8,TRADE
NSW1,2024-10-07 05:00:00,5828.55,57.0,TRADE
NSW1,2024-10-07 06:00:00,5867.29,50.14,TRADE
NSW1,2024-10-07 07:00:00,5423.33,-29.02,TRADE
NSW1,2024-10-07 08:00:00,4796.12,-40.5,TRADE
NSW1,2024-10-07 09:00:00,3979.39,-44.1,TRADE
NSW1,2024-10-07 10:00:00,3783.69,-52.08,TRADE
NSW1,2024-10-07 11:00:00,3854.44,-52.13,TRADE
NSW1,2024-10-07 12:00:00,3746.1,-50.55,TRADE
NSW1,2024-10-07 13:00:00,3736.29,-47.57,TRADE
NSW1,2024-10-07 14:00:00,4127.88,-44.1,TRADE
NSW1,2024-10-07 15:00:00,5015.05,-40.51,TRADE
NSW1,2024-10-07 16:00:00,6062.12,-5.12,TRADE
NSW1,2024-10-07 17:00:00,7431.29,22.7,TRADE
NSW1,2024-10-07 18:00:00,7952.98,87.89,TRADE
NSW1,2024-10-07 19:00:00,7889.09,153.09,TRADE
NSW1,2024-10-07 20:00:00,7719.69,92.09,TRADE
NSW1,2024-10-07 21:00:00,7370.22,93.04,TRADE
NSW1,2024-10-07 22:00:00,7112.11,69.99,TRADE
NSW1,2024-10-07 23:00:00,6837.06,69.99,TRADE
NSW1,2024-10-08 00:00:00,6701.88,107.19,TRADE
NSW1,2024-10-08 01:00:00,6392.57,80.22,TRADE
NSW1,2024-10-08 02:00:00,6080.69,76.0,TRADE
NSW1,2024-10-08 03:00:00,5967.62,76.0,TRADE
NSW1,2024-10-08 04:00:00,6091.17,83.21,TRADE
NSW1,2024-10-08 05:00:00,6508.43,87.89,TRADE
NSW1,2024-10-08 06:00:00,7125.39,162.01,TRADE
NSW1,2024-10-08 07:00:00,7346.08,52.54,TRADE
NSW1,2024-10-08 08:00:00,7344.6,76.0,TRADE
NSW1,2024-10-08 09:00:00,7076.8,20.19,TRADE
NSW1,2024-10-08 10:00:00,6903.43,57.0,TRADE
NSW1,2024-10-08 11:00:00,6742.99,57.0,TRADE
NSW1,2024-10-08 12:00:00,6819.32,76.0,TRADE
NSW1,2024-10-08 13:00:00,6620.71,37.04,TRADE
NSW1,2024-10-08 14:00:00,6857.51,132.16,TRADE
NSW1,2024-10-08 15:00:00,7256.31,76.0,TRADE
NSW1,2024-10-08 16:00:00,7847.54,98.94,TRADE
NSW1,2024-10-08 17:00:00,8578.1,130.0,TRADE
NSW1,2024-10-08 18:00:00,8919.37,252.52,TRADE
NSW1,2024-10-08 19:00:00,8662.4,180.02,TRADE
NSW1,2024-10-08 20:00:00,8299.14,143.53,TRADE
NSW1,2024-10-08 21:00:00,7794.95,91.15,TRADE
NSW1,2024-10-08 22:00:00,7588.93,91.5,TRADE
NSW1,2024-10-08 23:00:00,7258.16,100.66,TRADE
NSW1,2024-10-09 00:00:00,6957.63,85.7,TRADE
NSW1,2024-10-09 01:00:00,6605.84,79.58,TRADE
NSW1,2024-10-09 02:00:00,6426.99,57.38,TRADE
NSW1,2024-10-09 03:00:00,6188.5,56.46,TRADE
NSW1,2024-10-09 04:00:00,6364.94,72.7,TRADE
